Word,Definition,Points
vinasse,,829
vinasses,,1132
vinata,,596
vinblastine,,2709
vinca,,432
vincas,,613
vince,,432
vincent,,850
vincentian,,2060
vincenzo,,1269
vincetoxicum,,3818
vincetoxin,,2186
vinchuca,,1219
vinci,,432
vincibility,,2816
vincible,,1182
vincibleness,,3586
vincibly,,1219
vincristine,,2709
vincula,,850
vincular,,1157
vinculate,,1553
vinculation,,2709
vinculo,,850
vinculula,,1553
vinculum,,1182
vinculums,,1583
vindaloo,,1145
vindelici,,1568
vindemial,,1568
vindemiate,,2078
vindemiation,,3560
vindemiatory,,3638
vindemiatrix,,3741
vindex,,665
vindhyan,,1219
vindicability,,4768
vindicable,,2114
vindicableness,,6018
vindicably,,2168
vindicate,,1568
vindicated,,2096
vindicates,,2078
vindicating,,2752
vindication,,2730
vindications,,3560
vindicative,,2795
vindicatively,,4799
vindicativeness,,7757
vindicator,,2078
vindicatory,,2795
vindicatorily,,4706
vindicators,,2730
vindicatorship,,6130
vindicatress,,3560
vindices,,1170
vindict,,861
vindicta,,1170
vindictive,,2132
vindictively,,3715
vindictiveness,,6056
vindictivolence,,7846
vindresser,,2042
vine,,282
vinea,,418
vineae,,596
vineal,,596
vineatic,,1157
vined,,425
vinedresser,,2687
vinegar,,840
vinegarer,,1538
vinegarette,,2687
vinegary,,1182
vinegariness,,3509
vinegarish,,2096
vinegarishness,,5981
vinegarist,,2042
vinegarlike,,2773
vinegarroon,,2687
vinegars,,1145
vinegarweed,,2773
vinegerone,,2042
vinegrower,,2096
vineyard,,1182
vineyarder,,2096
vineyarding,,2773
vineyardist,,2752
vineyards,,1583
vineity,,861
vineland,,1145
vineless,,1132
vinelet,,829
vinelike,,1182
viner,,418
vinery,,622
vineries,,1132
vines,,418
vinestalk,,1583
vinet,,418
vinetta,,829
vinew,,439
vinewise,,1170
vingerhoed,,2114
vingolf,,871
vingt,,425
vingtieme,,1568
vingtun,,840
vinhatico,,1598
viny,,300
vinic,,432
vinicultural,,3534
viniculture,,2709
viniculturist,,4582
vinier,,596
viniest,,829
vinifera,,1170
viniferas,,1568
viniferous,,2078
vinification,,3612
vinificator,,2773
vinyl,,439
vinylacetylene,,6130
vinylate,,1170
vinylated,,1583
vinylating,,2096
vinylation,,2078
vinylbenzene,,3844
vinylene,,1170
vinylethylene,,4799
vinylic,,881
vinylidene,,2096
vinylite,,1170
vinyls,,622
vining,,605
vinyon,,622
vinitor,,829
vinland,,840
vinny,,439
vino,,282
vinoacetous,,2709
vinod,,425
vinolence,,1553
vinolent,,1132
vinology,,1182
vinologist,,2042
vinometer,,1553
vinomethylic,,3741
vinos,,418
vinose,,596
vinosity,,1170
vinosities,,2024
vinosulphureous,,7712
vinous,,596
vinously,,1170
vinousness,,2024
vinquish,,1281
vins,,282
vint,,282
vinta,,418
vintage,,840
vintaged,,1157
vintager,,1145
vintagers,,1538
vintages,,1145
vintaging,,1553
vintem,,613
vintener,,1132
vinter,,596
vintlite,,1132
vintner,,829
vintneress,,2024
vintnery,,1170
vintners,,1132
vintnership,,2773
vintress,,1132
vintry,,622
vinum,,432
viol,,282
viola,,418
violability,,2773
violable,,1157
violableness,,3534
violably,,1194
violaceae,,1553
violacean,,1553
violaceous,,2060
violaceously,,3612
violal,,596
violales,,1132
violan,,596
violand,,840
violanin,,1132
violaquercitrin,,7980
violas,,596
violate,,829
violated,,1145
violater,,1132
violaters,,1523
violates,,1132
violating,,1538
violation,,1523
violational,,2666
violations,,2024
violative,,1568
violator,,1132
violatory,,1568
violators,,1523
violature,,1523
violence,,1157
violences,,1553
violency,,1194
violent,,829
violently,,1568
violentness,,2666
violer,,596
violescent,,2060
violet,,596
violety,,861
violetish,,1568
violetlike,,2096
violets,,829
violette,,1132
violetwise,,2078
violin,,596
violina,,829
violine,,829
violined,,1145
violinette,,2024
violining,,1538
violinist,,1523
violinistic,,2709
violinistically,,7712
violinists,,2024
violinless,,2024
violinlike,,2096
violinmaker,,2795
violinmaking,,3663
violino,,829
violins,,829
violist,,829
violists,,1132
violmaker,,1612
violmaking,,2150
violon,,596
violoncellist,,4582
violoncellists,,5907
violoncello,,2709
violoncellos,,3534
violone,,829
violones,,1132
violotta,,1132
violous,,829
viols,,418
violuric,,1157
viomycin,,1219
viomycins,,1627
viosterol,,1523
vip,,190
viper,,432
vipera,,613
viperan,,850
viperess,,1157
viperfish,,1642
viperfishes,,2838
vipery,,639
viperian,,1157
viperid,,861
viperidae,,1568
viperiform,,2150
viperina,,1157
viperinae,,1553
viperine,,1157
viperish,,1194
viperishly,,2168
viperlike,,1612
viperling,,1568
viperoid,,1170
viperoidea,,2078
viperous,,1157
viperously,,2114
viperousness,,3534
vipers,,613
vipolitic,,1583
vipresident,,2730
vips,,294
viqueen,,923
vira,,282
viragin,,840
viraginian,,2042
viraginity,,2096
viraginous,,2042
virago,,605
viragoes,,1145
viragoish,,1583
viragolike,,2114
viragos,,840
viragoship,,2132
viral,,418
virales,,829
virally,,861
virason,,829
virbius,,850
vire,,282
virelai,,829
virelay,,861
virelais,,1132
virelays,,1170
virement,,1157
viremia,,850
viremias,,1157
viremic,,871
virent,,596
vireo,,418
vireonine,,1523
vireos,,596
vires,,418
virescence,,2096
virescent,,1553
virga,,425
virgal,,605
virgas,,605
virgate,,840
virgated,,1157
virgater,,1145
virgates,,1145
virgation,,1538
virge,,425
virger,,605
virgil,,605
virgilia,,1145
virgilian,,1538
virgilism,,1568
virginal,,1145
virginale,,1538
virginalist,,2687
virginality,,2752
virginally,,2096
virginals,,1538
virgineous,,2042
virginhead,,2114
virginia,,1145
virginian,,1538
virginians,,2042
virginid,,1157
virginity,,1583
virginities,,2687
virginitis,,2042
virginityship,,4799
virginium,,1568
virginly,,1182
virginlike,,2114
virgins,,840
virginship,,2132
virgo,,425
virgos,,605
virgouleuse,,2687
virgula,,840
virgular,,1145
virgularia,,2042
virgularian,,2687
virgulariidae,,4582
virgulate,,1538
virgule,,840
virgules,,1145
virgultum,,1568
virial,,596
viricidal,,1568
viricide,,1170
viricides,,1568
virid,,425
viridaria,,1538
viridarium,,2078
viridene,,1145
viridescence,,3612
viridescent,,2730
viridian,,1145
viridians,,1538
viridigenous,,3534
viridin,,840
viridine,,1145
viridite,,1145
viridity,,1182
viridities,,2042
virify,,648
virific,,881
virile,,596
virilely,,1170
virileness,,2024
virilescence,,3586
virilescent,,2709
virilia,,829
virilify,,1207
viriliously,,2730
virilism,,1157
virilisms,,1553
virilist,,1132
virility,,1170
virilities,,2024
virilization,,3715
virilize,,1244
virilizing,,2204
virilocal,,1553
virilocally,,2773
virion,,596
virions,,829
viripotent,,2060
viritoot,,1132
viritrate,,1523
virl,,282
virled,,605
virls,,418
vyrnwy,,674
virole,,596
viroled,,840
virology,,1182
virologic,,1568
virological,,2730
virologically,,4706
virologies,,2042
virologist,,2042
virologists,,2687
viron,,418
virose,,596
viroses,,829
virosis,,829
virous,,596
virtu,,418
virtual,,829
virtualism,,2060
virtualist,,2024
virtuality,,2078
virtualize,,2186
virtually,,1568
virtue,,596
virtued,,840
virtuefy,,1207
virtueless,,2024
virtuelessness,,5833
virtueproof,,2773
virtues,,829
virtuless,,1523
virtuosa,,1132
virtuosas,,1523
virtuose,,1132
virtuosi,,1132
virtuosic,,1553
virtuosity,,2078
virtuosities,,3483
virtuoso,,1132
virtuosos,,1523
virtuosoship,,3612
virtuous,,1132
virtuously,,2078
virtuouslike,,3586
virtuousness,,3483
virtus,,596
virtuti,,829
virtutis,,1132
virucidal,,1568
virucide,,1170
virucides,,1568
viruela,,829
virulence,,1553
virulences,,2060
virulency,,1598
virulencies,,2709
virulent,,1132
virulented,,2042
virulently,,2078
virulentness,,3483
viruliferous,,3560
virus,,418
viruscidal,,2078
viruscide,,1568
virusemic,,1583
viruses,,829
viruslike,,1583
virustatic,,2060
vis,,180
visa,,282
visaed,,605
visage,,605
visaged,,850
visages,,840
visagraph,,1612
visaya,,622
visayan,,861
visaing,,840
visammin,,1182
visard,,605
visards,,840
visarga,,840
visas,,418
viscacha,,1219
viscachas,,1627
viscera,,850
visceral,,1157
visceralgia,,2730
viscerally,,2114
visceralness,,3534
viscerate,,1553
viscerated,,2078
viscerating,,2730
visceration,,2709
visceripericardial,,16023
viscerogenic,,3612
visceroinhibitory,,12839
visceromotor,,3586
visceroparietal,,7668
visceroperitioneal,,15792
visceropleural,,5981
visceroptosis,,4644
visceroptotic,,4706
viscerosensory,,6018
visceroskeletal,,7757
viscerosomatic,,6056
viscerotomy,,2816
viscerotonia,,3534
viscerotonic,,3586
viscerotrophic,,6167
viscerotropic,,4706
viscerous,,1553
viscid,,622
viscidity,,1612
viscidities,,2730
viscidize,,1702
viscidly,,1207
viscidness,,2078
viscidulous,,2730
viscin,,613
viscoelastic,,3586
viscoelasticity,,7802
viscoid,,861
viscoidal,,1568
viscolize,,1687
viscometer,,2096
viscometry,,2150
viscometric,,2795
viscometrical,,4706
viscometrically,,7891
viscontal,,1553
viscontial,,2060
viscoscope,,2132
viscose,,850
viscoses,,1157
viscosimeter,,3586
viscosimetry,,3663
viscosimetric,,4706
viscosity,,1598
viscosities,,2709
viscount,,1157
viscountcy,,2150
viscountcies,,3586
viscountess,,2709
viscountesses,,4582
viscounty,,1598
viscounts,,1553
viscountship,,3663
viscous,,850
viscously,,1598
viscousness,,2709
viscum,,631
viscus,,613
vise,,282
vised,,425
viseed,,605
viseing,,840
viselike,,1182
viseman,,850
visement,,1157
visenomy,,1194
vises,,418
vishal,,622
vishnavite,,2132
vishnu,,622
vishnuism,,1598
vishnuite,,1568
vishnuvite,,2132
visibility,,2114
visibilities,,3534
visibilize,,2222
visible,,850
visibleness,,2709
visibly,,881
visie,,418
visier,,596
visigoth,,1182
visigothic,,2132
visile,,596
vising,,605
vision,,596
visional,,1132
visionally,,2078
visionary,,1568
visionaries,,2666
visionarily,,2730
visionariness,,4520
visioned,,1145
visioner,,1132
visionic,,1157
visioning,,1538
visionist,,1523
visionize,,1657
visionless,,2024
visionlike,,2096
visionmonger,,3560
visionproof,,2773
visions,,829
visit,,418
visita,,596
visitable,,1553
visitador,,1538
visitandine,,2687
visitant,,1132
visitants,,1523
visitate,,1132
visitation,,2024
visitational,,3483
visitations,,2666
visitative,,2078
visitator,,1523
visitatorial,,3483
visite,,596
visited,,840
visitee,,829
visiter,,829
visiters,,1132
visiting,,1145
visitment,,1553
visitor,,829
visitoress,,2024
visitorial,,2024
visitors,,1132
visitorship,,2773
visitress,,1523
visitrix,,1219
visits,,596
visive,,622
visne,,418
visney,,622
visnomy,,881
vison,,418
visor,,418
visored,,840
visory,,622
visoring,,1145
visorless,,1523
visorlike,,1583
visors,,596
viss,,282
vista,,418
vistaed,,840
vistal,,596
vistaless,,1523
vistamente,,2060
vistas,,596
vistlik,,871
visto,,418
vistulian,,1523
visual,,596
visualisable,,3534
visualisation,,4520
visualiser,,2024
visualist,,1523
visuality,,1568
visualities,,2666
visualizable,,3767
visualization,,4799
visualizations,,6167
visualize,,1657
visualized,,2204
visualizer,,2186
visualizers,,2859
visualizes,,2186
visualizing,,2881
visually,,1170
visuals,,829
visuoauditory,,4644
visuokinesthetic,,10057
visuometer,,2060
visuopsychic,,3792
visuosensory,,3560
vita,,282
vitaceae,,1157
vitaceous,,1553
vitae,,418
vitaglass,,1538
vitagraph,,1612
vital,,418
vitalic,,850
vitalisation,,3483
vitalise,,1132
vitalised,,1538
vitaliser,,1523
vitalises,,1523
vitalising,,2042
vitalism,,1157
vitalisms,,1553
vitalist,,1132
vitalistic,,2060
vitalistically,,6018
vitalists,,1523
vitality,,1170
vitalities,,2024
vitalization,,3715
vitalize,,1244
vitalized,,1672
vitalizer,,1657
vitalizers,,2186
vitalizes,,1657
vitalizing,,2204
vitalizingly,,3818
vitally,,861
vitallium,,1553
vitalness,,1523
vitals,,596
vitamer,,850
vitameric,,1583
vitamers,,1157
vitamin,,850
vitamine,,1157
vitamines,,1553
vitaminic,,1583
vitaminization,,6241
vitaminize,,2222
vitaminized,,2924
vitaminizing,,3792
vitaminology,,3638
vitaminologist,,5944
vitamins,,1157
vitapath,,1194
vitapathy,,1642
vitaphone,,1598
vitascope,,1583
vitascopic,,2132
vitasti,,829
vitativeness,,3560
vite,,282
vitellary,,1568
vitellarian,,2666
vitellarium,,2709
vitellicle,,2060
vitelliferous,,4613
vitelligenous,,4551
vitelligerous,,4551
vitellin,,1132
vitelline,,1523
vitellins,,1523
vitellogene,,2687
vitellogenesis,,5870
vitellogenous,,4551
vitellose,,1523
vitellus,,1132
vitelluses,,2024
viterbite,,1553
vitesse,,829
vitesses,,1132
vithayasai,,2132
viti,,282
vitiable,,1157
vitial,,596
vitiate,,829
vitiated,,1145
vitiates,,1132
vitiating,,1538
vitiation,,1523
vitiator,,1132
vitiators,,1523
viticeta,,1157
viticetum,,1583
viticetums,,2096
viticulose,,2060
viticultural,,3534
viticulture,,2709
viticulturer,,3534
viticulturist,,4582
viticulturists,,5907
vitiferous,,2078
vitilago,,1145
vitiliginous,,3509
vitiligo,,1145
vitiligoid,,2060
vitiligoidea,,3534
vitiligos,,1538
vitilitigate,,3509
vitiosity,,1568
vitiosities,,2666
vitis,,418
vitita,,596
vitium,,613
vitochemic,,2186
vitochemical,,3715
vitra,,418
vitrage,,840
vitrail,,829
vitrailed,,1538
vitrailist,,2024
vitraillist,,2666
vitrain,,829
vitraux,,902
vitreal,,829
vitrean,,829
vitrella,,1132
vitremyte,,1598
vitreodentinal,,5870
vitreodentine,,4551
vitreoelectric,,5981
vitreosity,,2078
vitreous,,1132
vitreously,,2078
vitreouslike,,3586
vitreousness,,3483
vitrescence,,2752
vitrescency,,2816
vitrescent,,2060
vitrescibility,,6093
vitrescible,,2752
vitreum,,850
vitry,,439
vitrial,,829
vitric,,613
vitrics,,850
vitrifaction,,3612
vitrifacture,,3612
vitrify,,892
vitrifiability,,6130
vitrifiable,,2773
vitrificate,,2773
vitrification,,4675
vitrified,,1583
vitrifies,,1568
vitrifying,,2150
vitriform,,1598
vitrina,,829
vitrine,,829
vitrines,,1132
vitrinoid,,1538
vitriol,,829
vitriolate,,2024
vitriolated,,2687
vitriolating,,3509
vitriolation,,3483
vitrioled,,1538
vitriolic,,1553
vitriolically,,4675
vitrioline,,2024
vitrioling,,2042
vitriolizable,,4861
vitriolization,,6167
vitriolize,,2186
vitriolized,,2881
vitriolizer,,2859
vitriolizing,,3741
vitriolled,,2042
vitriolling,,2687
vitriols,,1132
vitrite,,829
vitro,,418
vitrobasalt,,2709
vitrophyre,,2168
vitrophyric,,2881
vitrotype,,1598
vitrous,,829
vitrum,,613
vitruvian,,1568
vitruvianism,,3612
vitta,,418
vittae,,596
vittate,,829
vittle,,596
vittled,,840
vittles,,829
vittling,,1145
vitular,,829
vitulary,,1170
vituline,,1132
vituper,,850
vituperable,,2752
vituperance,,2752
vituperate,,2060
vituperated,,2730
vituperates,,2709
vituperating,,3560
vituperation,,3534
vituperations,,4582
vituperatiou,,3534
vituperative,,3612
vituperatively,,6130
vituperator,,2709
vituperatory,,3612
vitupery,,1194
vituperious,,2709
vituperous,,2060
viuva,,439
viva,,300
vivace,,639
vivacious,,1598
vivaciously,,2838
vivaciousness,,4675
vivacissimo,,2816
vivacity,,1232
vivacities,,2114
vivamente,,1598
vivandi,,871
vivandier,,1583
vivandiere,,2096
vivandieres,,2752
vivandire,,1583
vivant,,622
vivants,,861
vivary,,648
vivaria,,861
vivaries,,1170
vivariia,,1170
vivariiums,,2114
vivarium,,1194
vivariums,,1598
vivarvaria,,2132
vivas,,439
vivat,,439
vivax,,490
vivda,,446
vive,,300
vivek,,468
vively,,648
vivency,,912
vivendi,,871
viver,,439
viverra,,861
viverrid,,1182
viverridae,,2096
viverrids,,1583
viverriform,,2838
viverrinae,,2078
viverrine,,1568
vivers,,622
vives,,439
viveur,,622
vivian,,622
vivianite,,1568
vivicremation,,4737
vivid,,446
vivider,,871
vividest,,1182
vividialysis,,3663
vividiffusion,,4830
vividissection,,6056
vividity,,1219
vividly,,902
vividness,,1583
vivify,,674
vivific,,912
vivifical,,1642
vivificant,,2168
vivificate,,2168
vivificated,,2859
vivificating,,3715
vivification,,3689
vivificative,,3767
vivificator,,2838
vivified,,1219
vivifier,,1207
vivifiers,,1612
vivifies,,1207
vivifying,,1672
vivipara,,1194
vivipary,,1232
viviparism,,2150
viviparity,,2168
viviparities,,3612
viviparous,,2114
viviparously,,3689
viviparousness,,6018
viviperfuse,,2838
vivisect,,1194
vivisected,,2132
vivisectible,,3663
vivisecting,,2795
vivisection,,2773
vivisectional,,4675
vivisectionally,,7846
vivisectionist,,6018
vivisectionists,,7712
vivisective,,2838
vivisector,,2114
vivisectorium,,4737
vivisects,,1598
vivisepulture,,4675
vivo,,300
vivos,,439
vivre,,439
vivres,,622
vixenish,,1257
vixenishly,,2257
vixenishness,,3741
vixenly,,933
vixenlike,,1687
vixens,,657
viz,,225
vizament,,1269
vizard,,683
vizarded,,1269
vizarding,,1687
vizardless,,2204
vizardlike,,2275
vizardmonger,,3818
vizards,,933
vizcacha,,1331
vizcachas,,1762
vizier,,674
vizierate,,1657
viziercraft,,2967
vizierial,,1657
viziers,,923
viziership,,2275
vizir,,482
vizirate,,1244
vizirates,,1657
vizircraft,,2275
vizirial,,1244
vizirs,,674
vizirship,,1732
viznomy,,975
vizor,,482
vizored,,933
vizoring,,1257
vizorless,,1657
vizors,,674
vizsla,,674
vizslas,,923
vizzy,,569
vlach,,454
vladimir,,1170
vladislav,,1583
vlei,,282
vlsi,,282
vmintegral,,2078
vmsize,,691
voar,,282
vobis,,432
voc,,190
vocab,,446
vocability,,2150
vocable,,871
vocables,,1182
vocably,,902
vocabular,,1583
vocabulary,,2150
vocabularian,,3586
vocabularied,,3612
vocabularies,,3586
vocabulation,,3586
vocabulist,,2096
vocal,,432
vocalic,,871
vocalically,,2816
vocalics,,1182
vocalion,,1157
vocalisation,,3534
vocalisations,,4582
vocalise,,1157
vocalised,,1568
vocalises,,1553
vocalising,,2078
vocalism,,1182
vocalisms,,1583
vocalist,,1157
vocalistic,,2096
vocalists,,1553
vocality,,1194
vocalities,,2060
vocalizable,,2945
vocalization,,3767
vocalizations,,4861
vocalize,,1269
vocalized,,1702
vocalizer,,1687
vocalizers,,2222
vocalizes,,1687
vocalizing,,2239
vocaller,,1157
vocally,,881
vocalness,,1553
vocals,,613
vocat,,432
vocate,,613
vocation,,1157
vocational,,2060
vocationalism,,4644
vocationalist,,4582
vocationalization,,12903
vocationalize,,4861
vocationally,,3612
vocations,,1553
vocative,,1194
vocatively,,2168
vocatives,,1598
voce,,294
voces,,432
vochysiaceae,,3741
vochysiaceous,,4830
vocicultural,,3586
vociferance,,2816
vociferanced,,3689
vociferancing,,4768
vociferant,,2114
vociferate,,2114
vociferated,,2795
vociferates,,2773
vociferating,,3638
vociferation,,3612
vociferations,,4675
vociferative,,3689
vociferator,,2773
vociferize,,2275
vociferosity,,3689
vociferous,,2114
vociferously,,3689
vociferousness,,6018
vocification,,3663
vocimotor,,1583
vocoder,,861
vocoders,,1170
vocoid,,622
vocular,,850
vocule,,613
vod,,185
voder,,425
vodkas,,639
vodum,,439
vodums,,622
vodun,,425
voe,,180
voes,,282
voet,,282
voeten,,596
voetganger,,2060
voetian,,829
voetsak,,871
voetsek,,871
voetstoots,,2024
vog,,185
vogesite,,1145
vogie,,425
voglite,,840
vogt,,288
vogue,,425
voguey,,631
vogues,,605
voguish,,871
voguishness,,2752
vogul,,425
voyage,,631
voyageable,,2132
voyaged,,881
voyager,,871
voyagers,,1182
voyages,,871
voyageur,,1182
voyageurs,,1583
voyaging,,1194
voyagings,,1598
voyance,,881
voice,,432
voiceband,,1598
voiced,,622
voicedness,,2078
voiceful,,1194
voicefulness,,3612
voiceless,,1553
voicelessly,,2773
voicelessness,,4582
voicelet,,1157
voicelike,,1612
voiceprint,,2096
voiceprints,,2752
voicer,,613
voicers,,850
voices,,613
voicing,,861
void,,288
voidable,,1170
voidableness,,3560
voidance,,1170
voidances,,1568
voided,,613
voidee,,605
voider,,605
voiders,,840
voiding,,850
voidless,,1145
voidly,,631
voidness,,1145
voidnesses,,2042
voids,,425
voyeurism,,1598
voyeuristic,,2773
voyeuristically,,7846
voyeurs,,861
voyeuse,,861
voyeuses,,1170
voila,,418
voile,,418
voiles,,596
voilier,,829
voisinage,,1538
voiture,,829
voitures,,1132
voiturette,,2024
voiturier,,1523
voiturin,,1132
voivod,,631
voivode,,871
voivodeship,,2859
vol,,180
volable,,850
volacious,,1553
volador,,840
volage,,605
volaille,,1132
volans,,596
volant,,596
volante,,829
volantly,,1170
volapie,,850
volapuk,,892
volapuker,,1612
volapukism,,2168
volapukist,,2132
volar,,418
volary,,622
volata,,596
volatic,,850
volatile,,1132
volatilely,,2078
volatileness,,3483
volatiles,,1523
volatilisable,,4582
volatilisation,,5833
volatilise,,2024
volatilised,,2687
volatiliser,,2666
volatilising,,3509
volatility,,2078
volatilities,,3483
